,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Cx_lon,Cy_lat
2261,48,215,021803,2,1500000US482150218032,482150218032,2,BG,1569469,0,-98.15625621,26.20395896
15408,48,215,021804,1,1500000US482150218041,482150218041,1,BG,783386,0,-98.15663996,26.19718697
10947,48,215,021804,2,1500000US482150218042,482150218042,2,BG,761655,0,-98.16290795,26.19513295
10535,48,215,021804,3,1500000US482150218043,482150218043,3,BG,1236935,0,-98.14626268,26.19041697
3985,48,215,021805,1,1500000US482150218051,482150218051,1,BG,2003358,0,-98.15731295,26.21574681
9659,48,215,021805,2,1500000US482150218052,482150218052,2,BG,2966700,0,-98.13976625,26.2138019
7139,48,215,021805,3,1500000US482150218053,482150218053,3,BG,383405,0,-98.1494349,26.2109907
9646,48,215,021806,1,1500000US482150218061,482150218061,1,BG,3683208,0,-98.14764972,26.22745398
3531,48,215,021806,2,1500000US482150218062,482150218062,2,BG,999486,0,-98.15302879,26.24090147
3632,48,215,021806,3,1500000US482150218063,482150218063,3,BG,3345028,0,-98.13719147,26.23503271
15011,48,215,021901,1,1500000US482150219011,482150219011,1,BG,1953745,0,-98.11267938,26.20955665
1006,48,215,021901,2,1500000US482150219012,482150219012,2,BG,1952088,0,-98.12460987,26.21121374
9811,48,215,021901,3,1500000US482150219013,482150219013,3,BG,7770903,24633,-98.1092333,26.22933293
3467,48,215,021901,4,1500000US482150219014,482150219014,4,BG,7714702,89689,-98.09346744,26.21433336
14458,48,215,021903,1,1500000US482150219031,482150219031,1,BG,2625295,0,-98.09672596,26.1831732
2860,48,215,021903,2,1500000US482150219032,482150219032,2,BG,395969,0,-98.11685799,26.18410297
10917,48,215,021903,3,1500000US482150219033,482150219033,3,BG,636559,0,-98.11637206,26.18794117
9778,48,215,021903,4,1500000US482150219034,482150219034,4,BG,964366,0,-98.12843349,26.18838187
5339,48,215,021904,1,1500000US482150219041,482150219041,1,BG,3229499,0,-98.09721523,26.19387053
6516,48,215,021904,2,1500000US482150219042,482150219042,2,BG,1626773,0,-98.11492817,26.19631693
749,48,215,021904,3,1500000US482150219043,482150219043,3,BG,1625209,0,-98.12687273,26.19798433
2853,48,215,022001,1,1500000US482150220011,482150220011,1,BG,1327128,0,-98.16440525,26.1846065
13712,48,215,022001,2,1500000US482150220012,482150220012,2,BG,11966870,0,-98.15243583,26.15627714
14696,48,215,022001,3,1500000US482150220013,482150220013,3,BG,831755,0,-98.15262962,26.18314329
10940,48,215,022001,4,1500000US482150220014,482150220014,4,BG,4049654,0,-98.14698068,26.17620891
695,48,215,022001,5,1500000US482150220015,482150220015,5,BG,599974,0,-98.15786933,26.18358419
6144,48,215,022003,1,1500000US482150220031,482150220031,1,BG,1265066,0,-98.11801694,26.17611262
10941,48,215,022003,2,1500000US482150220032,482150220032,2,BG,454378,0,-98.12212645,26.18173419
2249,48,215,022003,3,1500000US482150220033,482150220033,3,BG,1396147,0,-98.13080785,26.17854296
9645,48,215,022003,4,1500000US482150220034,482150220034,4,BG,4849900,0,-98.12555447,26.16273834
6064,48,215,022004,1,1500000US482150220041,482150220041,1,BG,2950254,0,-98.09556452,26.16712237
2244,48,215,022004,2,1500000US482150220042,482150220042,2,BG,1528086,0,-98.10761468,26.15958673
5798,48,215,022004,3,1500000US482150220043,482150220043,3,BG,5591212,0,-98.11386369,26.14430647
6072,48,215,022004,4,1500000US482150220044,482150220044,4,BG,2446922,0,-98.10226448,26.17447034
5340,48,215,022103,1,1500000US482150221031,482150221031,1,BG,1433955,0,-98.047666,26.17554869
2257,48,215,022103,2,1500000US482150221032,482150221032,2,BG,1651308,0,-98.05988939,26.17748253
2246,48,215,022103,3,1500000US482150221033,482150221033,3,BG,1908978,0,-98.0750746,26.18025739
14999,48,215,022104,1,1500000US482150221041,482150221041,1,BG,14837507,0,-98.05782318,26.21870938
5118,48,215,022104,2,1500000US482150221042,482150221042,2,BG,10280602,42370,-98.06204549,26.19363456
11696,48,215,022105,1,1500000US482150221051,482150221051,1,BG,1039026,0,-98.05828965,26.16728271
4009,48,215,022105,2,1500000US482150221052,482150221052,2,BG,2122548,27860,-98.05259219,26.16195991
9647,48,215,022106,1,1500000US482150221061,482150221061,1,BG,4247133,20781,-98.07594753,26.16533213
14581,48,215,022106,2,1500000US482150221062,482150221062,2,BG,26641174,1510225,-98.07296405,26.13201011
1011,48,215,022201,1,1500000US482150222011,482150222011,1,BG,9700921,0,-98.02585033,26.21645553
10939,48,215,022201,2,1500000US482150222012,482150222012,2,BG,3055453,0,-98.02919822,26.1718181
13713,48,215,022201,3,1500000US482150222013,482150222013,3,BG,5380474,0,-98.02619823,26.18631816
14952,48,215,022203,1,1500000US482150222031,482150222031,1,BG,580348,0,-98.03979298,26.16552186
12703,48,215,022203,2,1500000US482150222032,482150222032,2,BG,1033605,0,-98.03650107,26.16092829
3481,48,215,022203,3,1500000US482150222033,482150222033,3,BG,1782433,0,-98.02926077,26.15853339
5036,48,215,022204,1,1500000US482150222041,482150222041,1,BG,6616958,0,-98.02807733,26.14731264
14626,48,215,022204,2,1500000US482150222042,482150222042,2,BG,16690867,0,-98.0358652,26.11723691
10955,48,215,022300,1,1500000US482150223001,482150223001,1,BG,748203,0,-97.99831227,26.15869479
14853,48,215,022300,2,1500000US482150223002,482150223002,2,BG,748610,0,-97.9988178,26.1546709
32,48,215,022300,3,1500000US482150223003,482150223003,3,BG,976680,0,-97.99444825,26.14627974
5088,48,215,022300,4,1500000US482150223004,482150223004,4,BG,3136705,0,-98.00781343,26.15015644
9976,48,215,022300,5,1500000US482150223005,482150223005,5,BG,5929623,0,-98.00253616,26.12950236
7239,48,215,022401,1,1500000US482150224011,482150224011,1,BG,1745212,0,-98.00335158,26.16708368
5520,48,215,022401,2,1500000US482150224012,482150224012,2,BG,2625161,0,-98.00084997,26.17697437
4186,48,215,022401,3,1500000US482150224013,482150224013,3,BG,197413,0,-97.99265325,26.16212629
7896,48,215,022401,4,1500000US482150224014,482150224014,4,BG,467670,0,-97.99531704,26.16475753
3391,48,215,022402,1,1500000US482150224021,482150224021,1,BG,4650748,0,-98.00501995,26.18850034
80,48,215,022402,2,1500000US482150224022,482150224022,2,BG,7985102,0,-98.00371787,26.21289106
2240,48,215,022501,1,1500000US482150225011,482150225011,1,BG,3893078,0,-97.97972315,26.22097049
2848,48,215,022501,2,1500000US482150225012,482150225012,2,BG,1297834,0,-97.96360681,26.22121433
15348,48,215,022501,3,1500000US482150225013,482150225013,3,BG,10348110,0,-97.97528793,26.19924915
3516,48,215,022502,1,1500000US482150225021,482150225021,1,BG,6764728,189271,-97.96945547,26.17080625
10918,48,215,022502,2,1500000US482150225022,482150225022,2,BG,799415,0,-97.97862452,26.16562015
15222,48,215,022502,3,1500000US482150225023,482150225023,3,BG,1318318,0,-97.98702119,26.17731759
2857,48,215,022600,1,1500000US482150226001,482150226001,1,BG,395288,0,-97.98675117,26.16776907
4190,48,215,022600,2,1500000US482150226002,482150226002,2,BG,608636,0,-97.9865673,26.16213537
2858,48,215,022701,1,1500000US482150227011,482150227011,1,BG,790017,0,-97.98487388,26.15558013
92,48,215,022701,2,1500000US482150227012,482150227012,2,BG,977973,0,-97.98639815,26.14640676
720,48,215,022701,3,1500000US482150227013,482150227013,3,BG,1294840,0,-97.97837678,26.14832187
6268,48,215,022701,4,1500000US482150227014,482150227014,4,BG,2447807,0,-97.96654282,26.1481232
9663,48,215,022702,1,1500000US482150227021,482150227021,1,BG,1314389,0,-97.97799216,26.13385267
10895,48,215,022702,2,1500000US482150227022,482150227022,2,BG,2252066,0,-97.96525364,26.13461133
10957,48,215,022702,3,1500000US482150227023,482150227023,3,BG,4145342,146651,-97.97768815,26.12102633
4007,48,215,022702,4,1500000US482150227024,482150227024,4,BG,1295166,0,-97.9861549,26.13366995
10913,48,215,022800,1,1500000US482150228001,482150228001,1,BG,117289199,2551909,-98.05864651,26.08523825
9715,48,215,022800,2,1500000US482150228002,482150228002,2,BG,3178668,0,-97.94851403,26.10885578
10914,48,215,022800,3,1500000US482150228003,482150228003,3,BG,65924242,1747261,-97.90460321,26.09536416
10954,48,215,022800,4,1500000US482150228004,482150228004,4,BG,2688394,0,-97.95897292,26.09385818
10915,48,215,022900,1,1500000US482150229001,482150229001,1,BG,2726534,72381,-97.9227853,26.133403
14111,48,215,022900,2,1500000US482150229002,482150229002,2,BG,8532045,237311,-97.94700495,26.13948817
733,48,215,022900,3,1500000US482150229003,482150229003,3,BG,1401462,34761,-97.92652348,26.14345532
13637,48,215,022900,4,1500000US482150229004,482150229004,4,BG,968019,0,-97.92433746,26.15078459
10953,48,215,023000,1,1500000US482150230001,482150230001,1,BG,1732530,0,-97.90735343,26.1358888
4243,48,215,023000,2,1500000US482150230002,482150230002,2,BG,700808,0,-97.91037973,26.14861285
1118,48,215,023000,3,1500000US482150230003,482150230003,3,BG,704921,0,-97.909383,26.14422224
1028,48,215,023000,4,1500000US482150230004,482150230004,4,BG,7505436,0,-97.88470446,26.14261881
12381,48,215,023102,1,1500000US482150231021,482150231021,1,BG,27615744,13869,-97.88462859,26.20381299
15427,48,215,023102,2,1500000US482150231022,482150231022,2,BG,1742753,0,-97.90457998,26.15453427
12609,48,215,023102,3,1500000US482150231023,482150231023,3,BG,13329911,0,-97.88821815,26.16712556
2250,48,215,023103,1,1500000US482150231031,482150231031,1,BG,8336362,0,-97.95093652,26.20513586
15000,48,215,023103,2,1500000US482150231032,482150231032,2,BG,4425767,0,-97.95072178,26.16964041
13648,48,215,023104,1,1500000US482150231041,482150231041,1,BG,19132877,527664,-97.93000988,26.19821335
11541,48,215,023104,2,1500000US482150231042,482150231042,2,BG,2570756,0,-97.92396487,26.16338919
4701,48,215,023104,3,1500000US482150231043,482150231043,3,BG,4437719,287462,-97.91625563,26.17810086
13647,48,215,023503,1,1500000US482150235031,482150235031,1,BG,88193970,403603,-98.19257694,26.42025263
2255,48,215,023503,2,1500000US482150235032,482150235032,2,BG,24775795,267337,-98.22853113,26.36975247
14182,48,215,023503,3,1500000US482150235033,482150235033,3,BG,10972854,0,-98.15677299,26.36231754
9767,48,215,023503,4,1500000US482150235034,482150235034,4,BG,12615531,715970,-98.17728657,26.36643233
10956,48,215,023504,1,1500000US482150235041,482150235041,1,BG,12754990,0,-98.22355485,26.33441392
3046,48,215,023504,2,1500000US482150235042,482150235042,2,BG,9713857,0,-98.21236965,26.31948152
9660,48,215,023507,1,1500000US482150235071,482150235071,1,BG,3856008,0,-98.10273959,26.30003893
13988,48,215,023507,2,1500000US482150235072,482150235072,2,BG,13345523,0,-98.05856893,26.30830581
9661,48,215,023507,3,1500000US482150235073,482150235073,3,BG,10398878,0,-98.09740086,26.31673878
2243,48,215,023509,1,1500000US482150235091,482150235091,1,BG,1301167,0,-98.23872718,26.26931892
9643,48,215,023509,2,1500000US482150235092,482150235092,2,BG,7834641,0,-98.23931597,26.29565867
5655,48,215,023509,3,1500000US482150235093,482150235093,3,BG,1298776,0,-98.24673579,26.27052044
2293,48,215,023510,1,1500000US482150235101,482150235101,1,BG,1516387,0,-98.21226825,26.25844558
12083,48,215,023510,2,1500000US482150235102,482150235102,2,BG,6682719,0,-98.22296642,26.28879755
5597,48,215,023510,3,1500000US482150235103,482150235103,3,BG,2982963,0,-98.2127839,26.27299331
9807,48,215,023511,1,1500000US482150235111,482150235111,1,BG,16649816,0,-98.07612161,26.36475682
6098,48,215,023511,2,1500000US482150235112,482150235112,2,BG,27664050,0,-98.09348476,26.38908703
5793,48,215,023511,3,1500000US482150235113,482150235113,3,BG,6258861,0,-98.13031677,26.37352289
9770,48,215,023512,1,1500000US482150235121,482150235121,1,BG,33519017,0,-98.09590903,26.42435298
9776,48,215,023513,1,1500000US482150235131,482150235131,1,BG,15003063,0,-98.05502957,26.33792322
9662,48,215,023513,2,1500000US482150235132,482150235132,2,BG,9320563,0,-98.13467644,26.34881393
9808,48,215,023513,3,1500000US482150235133,482150235133,3,BG,14410211,0,-98.0988743,26.34399131
3419,48,215,023514,1,1500000US482150235141,482150235141,1,BG,15121024,25176,-98.06875198,26.24582794
15226,48,215,023514,2,1500000US482150235142,482150235142,2,BG,2914426,0,-98.11787637,26.25072076
1100,48,215,023514,3,1500000US482150235143,482150235143,3,BG,2911817,0,-98.10593075,26.24906848
11444,48,215,023515,1,1500000US482150235151,482150235151,1,BG,10595794,0,-98.07625261,26.28739665
2239,48,215,023515,2,1500000US482150235152,482150235152,2,BG,22368597,0,-98.07816605,26.27033437
11694,48,215,023600,1,1500000US482150236001,482150236001,1,BG,694951,0,-98.14681572,26.30234425
10934,48,215,023600,2,1500000US482150236002,482150236002,2,BG,598867,0,-98.15588006,26.30343198
120,48,215,023600,3,1500000US482150236003,482150236003,3,BG,6476326,0,-98.13746498,26.32707644
12598,48,215,023600,4,1500000US482150236004,482150236004,4,BG,1408321,0,-98.15415025,26.31015032
739,48,215,023600,5,1500000US482150236005,482150236005,5,BG,8238499,0,-98.13316783,26.30894713
15747,48,215,023700,1,1500000US482150237001,482150237001,1,BG,1886470,0,-98.12902071,26.29270135
2262,48,215,023700,2,1500000US482150237002,482150237002,2,BG,849538,0,-98.15751495,26.29711323
2843,48,215,023700,3,1500000US482150237003,482150237003,3,BG,362585,0,-98.1498463,26.29587105
4624,48,215,023700,4,1500000US482150237004,482150237004,4,BG,387067,0,-98.14532337,26.29519284
9658,48,215,023801,1,1500000US482150238011,482150238011,1,BG,3890475,0,-98.1659711,26.26126017
15400,48,215,023801,2,1500000US482150238012,482150238012,2,BG,11169047,0,-98.14133819,26.25855364
9774,48,215,023801,3,1500000US482150238013,482150238013,3,BG,1040124,0,-98.15211098,26.24823889
3070,48,215,023802,1,1500000US482150238021,482150238021,1,BG,479795,0,-98.16154705,26.29029105
9809,48,215,023802,2,1500000US482150238022,482150238022,2,BG,6425714,0,-98.1350239,26.28093662
2844,48,215,023802,3,1500000US482150238023,482150238023,3,BG,2034288,0,-98.15896463,26.2802242
10935,48,215,023802,4,1500000US482150238024,482150238024,4,BG,806916,32941,-98.15388282,26.28908611
12665,48,215,023902,1,1500000US482150239021,482150239021,1,BG,1838739,0,-98.17426009,26.28280107
10933,48,215,023902,2,1500000US482150239022,482150239022,2,BG,10526666,20020,-98.18905342,26.2640383
12203,48,215,023902,3,1500000US482150239023,482150239023,3,BG,4248210,96137,-98.19789149,26.285575
4207,48,215,023903,1,1500000US482150239031,482150239031,1,BG,583402,0,-98.16693053,26.29843319
2845,48,215,023903,2,1500000US482150239032,482150239032,2,BG,658341,0,-98.16816621,26.29124486
3668,48,215,023903,3,1500000US482150239033,482150239033,3,BG,682077,0,-98.17604468,26.29233961
4305,48,215,023903,4,1500000US482150239034,482150239034,4,BG,655807,0,-98.17485098,26.29957232
3719,48,215,023904,1,1500000US482150239041,482150239041,1,BG,4231390,0,-98.20045662,26.29944277
4510,48,215,023904,2,1500000US482150239042,482150239042,2,BG,1325515,0,-98.18355518,26.29701337
2846,48,215,024000,1,1500000US482150240001,482150240001,1,BG,7763788,0,-98.17392094,26.32865595
4316,48,215,024000,2,1500000US482150240002,482150240002,2,BG,2596105,0,-98.16905431,26.30956078
2847,48,215,024000,3,1500000US482150240003,482150240003,3,BG,2561307,0,-98.18499168,26.31192553
10920,48,215,024105,1,1500000US482150241051,482150241051,1,BG,11555593,0,-98.27704042,26.30564386
4630,48,215,024105,2,1500000US482150241052,482150241052,2,BG,2575001,0,-98.30450903,26.29318136
3277,48,215,024105,3,1500000US482150241053,482150241053,3,BG,2590484,8748,-98.28860101,26.29099118
10949,48,215,024105,4,1500000US482150241054,482150241054,4,BG,5075248,0,-98.26500028,26.28754861
12460,48,215,024106,1,1500000US482150241061,482150241061,1,BG,10449109,0,-98.27482143,26.26891908
4192,48,215,024106,2,1500000US482150241062,482150241062,2,BG,7747538,0,-98.29581049,26.24789418
2258,48,215,024106,3,1500000US482150241063,482150241063,3,BG,7738200,0,-98.30413107,26.27108367
4508,48,215,024107,1,1500000US482150241071,482150241071,1,BG,5115263,0,-98.36272376,26.27994751
5477,48,215,024107,2,1500000US482150241072,482150241072,2,BG,4560869,0,-98.36896147,26.25735629
3718,48,215,024108,1,1500000US482150241081,482150241081,1,BG,12686677,0,-98.39740505,26.28418342
9804,48,215,024108,2,1500000US482150241082,482150241082,2,BG,2283385,0,-98.37439965,26.28093233
3292,48,215,024108,3,1500000US482150241083,482150241083,3,BG,1969323,0,-98.38770242,26.26156933
11579,48,215,024109,1,1500000US482150241091,482150241091,1,BG,2611515,0,-98.32284805,26.28098344
458,48,215,024109,2,1500000US482150241092,482150241092,2,BG,3919199,0,-98.32553191,26.25688508
9771,48,215,024109,3,1500000US482150241093,482150241093,3,BG,2745634,0,-98.33218451,26.27476687
3574,48,215,024110,1,1500000US482150241101,482150241101,1,BG,4679296,0,-98.34718069,26.27699684
2861,48,215,024110,2,1500000US482150241102,482150241102,2,BG,2412892,0,-98.35105161,26.25534231
15799,48,215,024110,3,1500000US482150241103,482150241103,3,BG,2422605,0,-98.33875692,26.26023202
12888,48,215,024111,1,1500000US482150241111,482150241111,1,BG,9430755,0,-98.32555571,26.3395773
9716,48,215,024111,2,1500000US482150241112,482150241112,2,BG,21167024,131102,-98.27177377,26.33400672
9717,48,215,024111,3,1500000US482150241113,482150241113,3,BG,11701043,44645,-98.30364576,26.33987747
13710,48,215,024112,1,1500000US482150241121,482150241121,1,BG,23672060,0,-98.37241823,26.34072492
9768,48,215,024112,2,1500000US482150241122,482150241122,2,BG,177259756,15468,-98.31738335,26.41261878
9769,48,215,024113,1,1500000US482150241131,482150241131,1,BG,9795287,0,-98.32629633,26.30347817
15247,48,215,024113,2,1500000US482150241132,482150241132,2,BG,3599380,0,-98.34719644,26.30904305
12379,48,215,024114,1,1500000US482150241141,482150241141,1,BG,5509473,0,-98.36081975,26.30821862
2242,48,215,024114,2,1500000US482150241142,482150241142,2,BG,13810914,0,-98.39056664,26.31201304
